sku,account,price,competitor_price,quantity
4,1,105.07678923503617,89.47792553196818,24
4,1,100.1235964073932,126.90822766687666,44
5,1,129.85405375185542,128.66587621714123,34
5,1,98.03127754618922,122.75770757631544,48
5,1,129.85636151696477,119.58072358303704,37
5,1,90.72551836714024,118.35021679283334,51
5,1,118.61660474214005,139.62506055154518,35
5,1,112.83075516530666,144.8784154551649,42
5,1,94.44327941829067,109.54818454671543,41
5,1,126.62178406373982,113.09627076711888,25
5,1,127.89186497827713,129.72831289344956,31
5,1,82.12246309488907,104.90160251047783,41
5,1,95.77157313947964,127.90311899661033,40
5,1,109.2822379571684,106.9797416053285,43
5,1,108.94763923860985,123.5884265017737,44
5,1,113.36778346180033,117.25251032724722,39
5,1,111.45280611789427,112.66372450062948,41
5,1,105.28197219726013,124.71590913540676,38
5,1,112.14584890864174,103.79397865505803,28
5,1,107.98156368516224,114.77272158038501,40
5,1,106.42661268227194,109.85854515247576,28
5,1,123.47862119589874,123.57148154581539,38
5,1,95.8529550768869,117.08075588290278,39
5,1,125.48499945451505,113.43007247401214,30
5,1,117.26604089943892,133.4477535066888,33
5,1,111.64966510267921,120.92469425209983,42
5,1,118.86519540338155,100.95695083757343,35
5,1,97.14701281818877,80.11836532104503,30
5,1,113.3807528157231,120.07460783617204,45
5,1,131.8895562115673,120.13533510489458,32
5,1,109.07054256977183,144.55752662833615,39
5,1,99.76328773039444,109.50403304992993,41
5,1,91.16796612400167,113.50664135822909,39
5,1,121.17174866799661,118.71805687240979,33
5,1,115.78546063448766,125.51864601864894,46
5,1,107.1592754432082,132.55556575455918,40
5,1,100.73605601495147,120.24314230489318,37
5,1,114.63412130899705,127.35598799630638,35
5,1,115.89355502379523,87.92400210684598,24
5,1,120.33338605125401,137.97358873316747,37
5,1,133.91040604106277,96.09134405736732,30
5,1,100.1794559576602,100.78140856623877,41
5,1,113.83105169600633,149.65216394642812,43
5,1,104.16834094498181,117.21395319706112,36
5,1,117.47325589341688,115.62802603356576,34
5,1,121.64206668877144,110.76096879126352,37
5,1,85.24545770607095,132.6629917482131,44
5,1,123.49056677681953,119.79729417951852,28
5,1,112.41155811145997,123.42147723986572,30
5,1,129.41012563214562,121.75419164028446,37
5,1,113.75384575106057,136.67490036854431,32
5,1,109.28436106380195,129.0666425211794,42
5,1,112.48422307227631,131.70542260526415,53
5,1,98.69050063773615,149.00142116987044,47
5,1,97.11644033036904,94.11170422688525,41
5,1,104.44479871683292,135.49804885971625,37
5,1,87.82569671758878,119.2891854410564,43
5,1,102.95967422125501,114.6458147852688,36
5,1,102.45993252243152,111.85008154299365,44
5,1,97.43595351092537,115.47794928231531,43
5,1,115.55469035879115,113.79915286080954,38
5,1,122.69347585950771,108.7455349358532,34
5,1,103.25533401256622,117.7171401363252,38
5,1,119.37320903199124,151.01473789077255,40
5,1,132.27358972066642,139.2301428512282,36
5,1,115.63701746801739,123.19606403220298,37
5,1,111.01843547413587,119.32014509829857,40
5,1,111.7005242124018,104.47361508386098,34
5,1,109.63432784628017,127.92923044775705,35
5,1,111.46820925543014,97.69337820218013,34
5,1,110.4695950574725,122.11350617235455,43
5,1,117.12601364570358,111.38361475082424,36
5,1,112.54980214328532,125.32301389139141,40
5,1,127.65545428632154,117.38541223193207,34
5,1,80.7966175426575,124.72695360745053,49
5,1,110.49248545669258,117.62870749088377,24
5,1,93.77086994427395,138.99527177026488,46
5,1,99.87462734915155,127.27044268351187,36
5,1,121.10321975784129,103.23730446424139,25
5,1,102.8705737643395,108.66806006144796,43
5,1,113.3913589549619,108.47095260857219,38
5,1,117.27253383092089,114.84583081358848,36
5,1,114.89740380179829,116.40075801667918,37
5,1,109.95369265328272,124.33635574187632,41
5,1,98.03471179558437,129.5520842772936,50
5,1,123.500030699556,97.9108268437881,27
5,1,109.94165247132803,137.24786021715323,37
5,1,137.09822598553643,122.5232260710931,31
5,1,109.1740590262732,116.0120340942018,42
5,1,115.07039230168695,124.29877638852504,37
5,1,119.69412474241564,121.26823484936823,42
5,1,111.23747476411619,126.29564480567151,36
5,1,81.75151356391628,139.36450817333176,46
5,1,115.74418903057543,118.498390324924,37
5,1,117.35824572539029,98.9071508859689,30
5,1,88.96863104414214,109.76411804855553,53
5,1,90.03509917625632,117.79603645765427,42
5,1,110.40954162828315,126.25789692191925,37
5,1,103.60336062248437,117.41497696704076,43
5,1,120.45103789828636,121.66205940980113,36
5,1,148.33199571988362,127.0900637372383,24
5,1,121.7797571492465,119.92019057020696,37
1,2,67.27096136289732,41.672704306310855,39
1,2,93.70434568966785,35.495524212472596,24
1,2,81.39099699868284,44.51810358047134,35
1,2,81.79268773858205,46.16505814872788,34
1,2,71.93036710530129,47.2985787555794,47
1,2,63.969318038602665,36.96157139614202,47
1,2,75.60100158957829,49.354404436984105,30
1,2,62.84158748959702,47.86667003385971,41
1,2,63.985606409793185,42.22466423886623,33
1,2,70.66791653503064,29.07361205907273,42
1,2,63.54693760756922,50.67098241044129,35
1,2,61.72319215038281,44.49458592803777,51
1,2,74.12354081821661,46.12287809717565,33
1,2,63.17442673625885,52.54916218309109,37
1,2,82.29769293242164,44.15300722967756,37
1,2,74.91308876975333,44.08518480175039,27
1,2,64.41551403220608,39.465000090908774,36
1,2,68.51201290041764,49.39231040039323,42
1,2,75.62960746803299,46.39168472543864,31
1,2,68.96027043578638,43.86392535969565,41
1,2,74.09170071082153,44.84883496829736,36
1,2,74.83943748173662,41.958409928645324,39
1,2,72.52410501823623,44.22435139690721,42
1,2,59.67365924509807,49.51668985702855,41
1,2,75.070066665133,55.79275606380516,30
1,2,82.12885319002552,33.73624077020145,21
1,2,73.1006898121501,47.23011734578205,31
1,2,87.02343448422506,47.25988218094091,35
1,2,81.08169393373262,44.72290124048735,30
1,2,74.41001378425501,43.58587316203778,35
1,2,55.558449308579014,49.989384516330276,46
1,2,57.95463917040635,40.59418800862145,43
1,2,81.49796239180466,56.65225779612752,38
1,2,78.36557361501912,43.64302629347102,40
1,2,76.84908974426752,43.6997822841975,33
1,2,77.91367484460868,37.99558620308243,34
1,2,86.85001712120481,48.4174929546699,38
1,2,72.75844708999266,37.26115009575031,29
1,2,67.8492127990271,40.37451837314966,38
1,2,77.11584717699607,39.98985415081213,42
1,2,62.38958418892044,42.1412180556238,37
1,2,85.07365638048113,43.58624899762516,37
1,2,62.09398312870247,39.69933224300208,38
1,2,82.83023270363111,44.7887292183092,35
1,2,60.898871476028916,42.02798539352493,40
1,2,64.8042550608954,47.800706444825245,39
1,2,73.1374302473178,53.1962625876387,36
1,2,75.60821961757689,49.66339466985508,41
1,2,68.05018980857365,41.39791589198029,48
1,2,71.61552446561717,40.8157269142854,43
1,2,80.06876613045351,41.73268686008497,23
1,2,65.1624853682919,43.3767808289214,37
1,2,78.51652408176989,40.31728941475271,32
1,2,65.13118665150239,39.9410238485988,38
1,2,78.31136981623239,36.73139975903064,27
1,2,80.23626623200713,48.75304724690811,35
1,2,83.2863441840563,38.63904055964882,35
1,2,68.75708482255322,36.77296276296428,39
1,2,74.61758952198372,47.23408143219989,28
1,2,69.85972485955725,40.14243160548146,48
1,2,72.31868828432505,54.45241634195678,41
1,2,70.97539668957367,41.12167750670828,36
1,2,85.51941193371233,49.9323413554913,44
1,2,79.67593141070233,41.90744388798925,23
1,2,73.32987633480951,40.778261758136686,38
1,2,72.0637580544985,53.24718571577695,38
1,2,68.02944312188653,50.85414232314509,37
1,2,81.37454026652038,40.90185884817064,29
1,2,72.73076428219606,42.1682319028613,37
1,2,73.02150571078256,43.267217686387134,26
1,2,72.59979933015865,44.42283797461672,25
1,2,84.2936120206285,48.90404591825711,31
1,2,66.42609787680735,47.55205735705883,44
1,2,63.06508121145163,46.83762408993831,46
1,2,56.51523046793386,43.334222463474966,38
1,2,69.66025815541406,38.82192664161959,38
1,2,68.48985169933148,37.03854677981435,41
1,2,65.33290737126914,44.22369425775226,32
1,2,73.72933312457974,37.62959192470419,36
1,2,73.455840269443,47.4128942850527,38
1,2,66.82606445701055,39.61218796079294,50
1,2,86.56765837595518,49.69030200139619,33
1,2,70.45259634337822,42.710548147866966,36
1,2,77.04737753842022,43.77206857845488,32
1,2,78.94482975898462,47.49807912375534,42
1,2,59.09154308554752,41.972516414070775,54
1,2,90.30005854214133,46.02577534373362,29
1,2,71.56413599295043,50.144765038873935,33
1,2,69.28018369840024,44.03366357013928,35
1,2,77.4723146894058,37.17967142198121,35
1,2,70.33172717104696,49.536462484782994,36
1,2,62.516143914294716,41.132155575719665,41
1,2,54.428063206315166,38.499636350524696,38
1,2,68.49926173648493,44.009591816933025,38
1,2,61.388408481830865,39.494752438437125,32
1,2,69.3717169093677,43.700700931979036,40
1,2,68.7331527577043,55.13859526732162,42
1,2,70.5933874980893,41.55088914321079,24
1,2,80.5039456112424,44.40306562223173,31
1,2,76.42587521650255,56.56351901024931,43
2,2,77.62278552466904,58.76880591982844,39
2,2,79.97062484143193,58.8694737038063,27
2,2,68.27183592018386,65.29555819426164,35
2,2,81.22012239956916,80.8332169763824,41
2,2,67.3753255297881,60.63011867496746,44
2,2,79.5492129748832,70.39887709226612,34
2,2,62.96579414025323,59.66110366067704,49
2,2,49.09550003776968,74.6016468150856,43
2,2,83.95203369514182,58.819623938317235,45
2,2,76.60398895408008,59.837837188452106,32
2,2,77.55484474201651,53.0732711679449,31
2,2,94.55473972503871,82.54682674293666,42
2,2,86.90216859650222,75.35043214031461,38
2,2,88.51598978943,65.35332373742668,33
2,2,76.14857055367635,76.08737159096779,38
2,2,67.33764257294136,53.65375650048129,30
2,2,78.54715250674897,78.55422292231484,36
2,2,78.79705185807869,71.6022517958683,26
2,2,69.8703318981772,70.92181610806017,40
2,2,86.82135823430869,62.566795640595146,32
2,2,75.74298770180546,70.79180545439527,47
2,2,76.16461596296266,61.399925622160836,40
2,2,88.96580677133207,70.50516517565022,43
2,2,74.30983617029233,54.31151773279741,28
2,2,75.11511564553965,63.90035707481294,41
2,2,73.88280533324198,66.38424020401436,44
2,2,76.73381668832151,67.82393277075849,39
2,2,84.79938824451345,76.69128856243131,44
2,2,70.27936671306313,56.20646641006953,34
2,2,74.35208940689981,62.77774577001027,24
2,2,68.98178514794037,60.0223305298738,37
2,2,82.04965315062636,55.98412075968944,39
2,2,75.2215116506237,66.39304970326336,38
2,2,83.91623781130235,68.43847852499763,52
2,2,78.66083333858168,70.61623319271649,31
